#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : 4096-5eV-s5-p4
#DATE        : 29-MAY-2014
#TIME        : 15:07
#OWNER       : 
#NPOINTS     : 4096.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.2
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0
#LIVETIME    : 100.289283752
#REALTIME    : 137.401626587
#BEAMKV      : 20.0
#PROBECUR    : 0.0
#MAGCAM      : 3500.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 35.0
#XPOSITION mm: -3.1130
#YPOSITION mm: 1.3240
#ZPOSITION mm: 5.0130
##OXINSTPT   : 4
##OXINSTSTROB: 48.07
##OXINSTELEMS: 25,6,13,14
##OXINSTLABEL: 25, 5.899, Mn
##OXINSTLABEL: 25, 6.490, Mn
##OXINSTLABEL: 25, 0.636, Mn
##OXINSTLABEL: 25, 0.567, Mn
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
#SPECTRUM    : Spectral Data Starts Here
-0.20000, 0.0
-0.19500, 0.0
-0.19000, 0.0
-0.18500, 0.0
-0.18000, 0.0
-0.17500, 0.0
-0.17000, 0.0
-0.16500, 0.0
-0.16000, 0.0
-0.15500, 0.0
-0.15000, 0.0
-0.14500, 0.0
-0.14000, 0.0
-0.13500, 0.0
-0.13000, 0.0
-0.12500, 0.0
-0.12000, 0.0
-0.11500, 0.0
-0.11000, 0.0
-0.10500, 0.0
-0.10000, 0.0
-0.09500, 0.0
-0.09000, 0.0
-0.08500, 0.0
-0.08000, 0.0
-0.07500, 0.0
-0.07000, 0.0
-0.06500, 2.0
-0.06000, 7.0
-0.05500, 11.0
-0.05000, 20.0
-0.04500, 47.0
-0.04000, 68.0
-0.03500, 129.0
-0.03000, 211.0
-0.02500, 294.0
-0.02000, 440.0
-0.01500, 593.0
-0.01000, 775.0
-0.00500, 1091.0
0.00000, 1203.0
0.00500, 1365.0
0.01000, 1606.0
0.01500, 1736.0
0.02000, 1807.0
0.02500, 1913.0
0.03000, 1957.0
0.03500, 1952.0
0.04000, 2027.0
0.04500, 1906.0
0.05000, 1817.0
0.05500, 1636.0
0.06000, 1340.0
0.06500, 1103.0
0.07000, 877.0
0.07500, 706.0
